id_Historico_Desastre;idDetalleDesastre;NombreDetalle;ValorDetalle;UnidadesDetalle;idDetalleDesastre
500465;5004653;Velocidad del viento;130.598233738524;km/h;465
500466;5004663;Velocidad del viento;111.3218162243513;km/h;466
500467;5004673;Velocidad del viento;131.41348103689282;km/h;467
500468;5004683;Velocidad del viento;131.03676856140848;km/h;468
500469;5004693;Velocidad del viento;82.78737615071363;km/h;469
500470;5004703;Velocidad de la avalancha;14.289567028355082;(m/s);470
500471;5004713;Velocidad de la avalancha;12.876800523670111;(m/s);471
500472;5004723;Nivel de agua;11.978410922448974;m;472
500473;5004733;Daño causado;Moderado;Sin unidades;473
500474;5004743;Nivel de agua;2.658972371287782;m;474
500475;5004753;Área forestal afectada;32.98892753229069;km^2;475
500476;5004763;Área forestal afectada;36.74842806785171;km^2;476
500477;5004773;Área afectada;1.8857074416602875;km^2;477
500478;5004783;Área forestal afectada;92.83621979609244;km^2;478
500479;5004793;Área forestal afectada;51.35359803807046;km^2;479
500480;5004803;Nivel de agua;8.259941314390225;m;480
500481;5004813;Área forestal afectada;7.882417620587434;km^2;481
500482;5004823;Velocidad del viento;89.33994767822767;km/h;482
500483;5004833;Velocidad de la avalancha;13.29275208404984;(m/s);483
500484;5004843;Velocidad de la avalancha;14.1199990264694;(m/s);484
500485;5004853;Velocidad de la avalancha;19.777022871433076;(m/s);485
500486;5004863;Velocidad del viento;109.3989869702961;km/h;486
500487;5004873;Nivel de agua;27.4558350493623;m;487
500488;5004883;Área forestal afectada;52.15800169920342;km^2;488
500489;5004893;Volumen de agua;42226.33258941386;m^3;489
500490;5004903;Volumen de agua;31067.464389631008;m^3;490
500491;5004913;Velocidad del viento;137.1433052441975;km/h;491
500492;5004923;Área forestal afectada;36.19029581463279;km^2;492
500493;5004933;Velocidad de la avalancha;15.405637861664552;(m/s);493
500494;5004943;Área forestal afectada;82.13563621235159;km^2;494
500495;5004953;Área forestal afectada;53.639485823043934;km^2;495
500496;5004963;Área forestal afectada;12.644435688398802;km^2;496
500497;5004973;Área forestal afectada;9.51927573655935;km^2;497
500498;5004983;Área forestal afectada;76.41455325793906;km^2;498
500499;5004993;Área forestal afectada;40.7136768942762;km^2;499
500500;5005003;Área forestal afectada;14.948123586930128;km^2;500
500501;5005013;Velocidad de la avalancha;10.824539956792853;(m/s);501
500502;5005023;Velocidad del viento;111.60169376070547;km/h;502
500503;5005033;Velocidad del viento;130.0945896682321;km/h;503
500504;5005043;Velocidad del viento;93.4609324837132;km/h;504
500505;5005053;Área forestal afectada;6.661937159842656;km^2;505
500506;5005063;Nivel de agua;26.901873689557245;m;506
500507;5005073;Área forestal afectada;64.8863273084066;km^2;507
500508;5005083;Nivel de agua;29.41969626183028;m;508
500509;5005093;Área afectada;0.5260804682598137;km^2;509
500510;5005103;Nivel de agua;0.26625634079618377;m;510
500511;5005113;Nivel de agua;15.255282747376677;m;511
500512;5005123;Velocidad de la avalancha;18.007097084626132;(m/s);512
500513;5005133;Área afectada;0.9091484125785325;km^2;513
500514;5005143;Velocidad del viento;84.44142273877291;km/h;514
500515;5005153;Volumen de agua;27895.504227034653;m^3;515
500516;5005163;Volumen de agua;51173.497846292266;m^3;516
500517;5005173;Área forestal afectada;82.90177860569614;km^2;517
500518;5005183;Velocidad de la avalancha;18.22115885556663;(m/s);518
500519;5005193;Velocidad del viento;90.63375855934082;km/h;519
500520;5005203;Velocidad de la avalancha;10.888352584496745;(m/s);520
500521;5005213;Velocidad del viento;123.59452519251343;km/h;521
500522;5005223;Velocidad de la avalancha;13.03531488909823;(m/s);522
500523;5005233;Velocidad del viento;109.48077303152085;km/h;523
500524;5005243;Velocidad del viento;97.35430314201274;km/h;524
500525;5005253;Nivel de agua;4.624099397444762;m;525
500526;5005263;Impacto en infraestructura eléctrica;Severo;Sin unidades;526
500527;5005273;Área forestal afectada;67.9011942012865;km^2;527
500528;5005283;Velocidad del viento;102.51110972202363;km/h;528
500529;5005293;Nivel de agua;0.26327846299250246;m;529
500530;5005303;Área forestal afectada;29.995713350278454;km^2;530
500531;5005313;Área forestal afectada;4.63963661933382;km^2;531
500532;5005323;Área forestal afectada;16.71576026713789;km^2;532
500533;5005333;Área forestal afectada;35.315264984052085;km^2;533
500534;5005343;Área forestal afectada;61.82670631375451;km^2;534
500535;5005353;Área forestal afectada;10.680045291343966;km^2;535
500536;5005363;Área forestal afectada;85.64068773137586;km^2;536
500537;5005373;Área forestal afectada;20.19926250837599;km^2;537
500538;5005383;Área forestal afectada;15.067744989892551;km^2;538
500539;5005393;Área afectada;1.4150372848644885;km^2;539
500540;5005403;Área forestal afectada;5.070289874625756;km^2;540
500541;5005413;Área forestal afectada;38.76913377339224;km^2;541
500542;5005423;Área forestal afectada;88.94792885477733;km^2;542
500543;5005433;Área forestal afectada;4.503116229691995;km^2;543
500544;5005443;Área forestal afectada;96.8671331490594;km^2;544
500545;5005453;Área forestal afectada;33.86106684716205;km^2;545
500546;5005463;Velocidad del viento;96.5867152063216;km/h;546
500547;5005473;Área forestal afectada;2.4895234936001542;km^2;547
500548;5005483;No tiene detalle;No valor detalle;Sin unidades;548
500549;5005493;Velocidad de la avalancha;18.177749201349776;(m/s);549
500550;5005503;Magnitud del terremoto;4.643950029487074;Sin unidades;550
500551;5005513;Magnitud del terremoto;8.717829130908516;Sin unidades;551
500552;5005523;Velocidad de la avalancha;18.257660199298044;(m/s);552
500553;5005533;Magnitud del terremoto;4.47220881738772;Sin unidades;553
500554;5005543;Magnitud del terremoto;3.2884438165797087;Sin unidades;554
500555;5005553;Magnitud del terremoto;4.281633962016853;Sin unidades;555
500556;5005563;Magnitud del terremoto;8.776895693911262;Sin unidades;556
500557;5005573;Área forestal afectada;51.18913635281288;km^2;557
500558;5005583;Área forestal afectada;58.00680324456066;km^2;558
500559;5005593;Área forestal afectada;55.0550469562873;km^2;559
500560;5005603;Área forestal afectada;60.72480464746701;km^2;560
500561;5005613;Área forestal afectada;46.26991557602123;km^2;561
500562;5005623;Área forestal afectada;45.734296979959495;km^2;562
500563;5005633;Área forestal afectada;20.003167658092924;km^2;563
500564;5005643;Área forestal afectada;72.35248138330738;km^2;564
500565;5005653;Velocidad del viento;98.33040729666568;km/h;565
500566;5005663;Área forestal afectada;48.53900373304262;km^2;566
500567;5005673;Área forestal afectada;94.14800950258633;km^2;567
500568;5005683;Área forestal afectada;4.727500863425682;km^2;568
500569;5005693;Área afectada;0.632435993057797;km^2;569
500570;5005703;Área forestal afectada;29.766945791452216;km^2;570
500571;5005713;Velocidad de la avalancha;13.350677567920151;(m/s);571
500572;5005723;Área forestal afectada;94.26192207249079;km^2;572
500573;5005733;Área forestal afectada;27.144823696845023;km^2;573
500574;5005743;Área forestal afectada;60.33637393844455;km^2;574
500575;5005753;Área forestal afectada;86.28411226627435;km^2;575
500576;5005763;Área forestal afectada;0.6251742591835141;km^2;576
500577;5005773;Área forestal afectada;74.65705242482147;km^2;577
500578;5005783;Velocidad de la avalancha;18.05497109859864;(m/s);578
500579;5005793;Área forestal afectada;23.46361299910442;km^2;579
500580;5005803;Área forestal afectada;36.747129448786396;km^2;580
500581;5005813;Velocidad de la avalancha;11.758190585634498;(m/s);581
500582;5005823;Área forestal afectada;90.90312532431632;km^2;582
500583;5005833;Área afectada;1.806311216943123;km^2;583
500584;5005843;Área forestal afectada;94.68579454552226;km^2;584
500585;5005853;Daño causado;Severo;Sin unidades;585
500586;5005863;Área forestal afectada;20.099580795284677;km^2;586
500587;5005873;Área forestal afectada;36.393966176658296;km^2;587
500588;5005883;Área forestal afectada;26.17425267115626;km^2;588
500589;5005893;Área forestal afectada;80.63736745014634;km^2;589
500590;5005903;Área forestal afectada;83.48061052381358;km^2;590
500591;5005913;Área forestal afectada;62.856967775441305;km^2;591
500592;5005923;Área forestal afectada;34.249592038024886;km^2;592
500593;5005933;Área forestal afectada;91.08368890221762;km^2;593
500594;5005943;Área forestal afectada;11.040589296685233;km^2;594
500595;5005953;Área forestal afectada;89.97106169878059;km^2;595
500596;5005963;Área forestal afectada;88.86607019452242;km^2;596
500597;5005973;Área forestal afectada;11.733844213552358;km^2;597
500598;5005983;Área forestal afectada;22.243814711581134;km^2;598
500599;5005993;Magnitud de la explosión;5.301282329607614;kilotones;599
500600;5006003;Área forestal afectada;41.65943437218051;km^2;600
500601;5006013;Área forestal afectada;97.6467622776911;km^2;601
500602;5006023;Área forestal afectada;48.714941842843274;km^2;602
500603;5006033;Área forestal afectada;80.33918197599782;km^2;603
500604;5006043;Área afectada;1.513073578652462;km^2;604
500605;5006053;Área forestal afectada;2.3252164836722766;km^2;605
500606;5006063;Área forestal afectada;48.356181046561034;km^2;606
500607;5006073;Área forestal afectada;44.85875931240068;km^2;607
500608;5006083;Área forestal afectada;17.721207644290125;km^2;608
500609;5006093;Área forestal afectada;25.1992464246669;km^2;609
500610;5006103;Área forestal afectada;42.21282288181762;km^2;610
500611;5006113;Área forestal afectada;52.28460587354711;km^2;611
500612;5006123;Área forestal afectada;40.1612142486358;km^2;612
500613;5006133;Área forestal afectada;61.763095876991535;km^2;613
500614;5006143;Área forestal afectada;66.19256799222192;km^2;614
500615;5006153;Área forestal afectada;74.13674417846123;km^2;615
500616;5006163;Área forestal afectada;61.75525633949137;km^2;616
500617;5006173;Área forestal afectada;41.20692469799351;km^2;617
500618;5006183;Área forestal afectada;91.67506329149188;km^2;618
500619;5006193;Área forestal afectada;97.95393086716807;km^2;619
500620;5006203;Área afectada;0.7627655702645029;km^2;620
500621;5006213;Área forestal afectada;23.681281515779638;km^2;621
500622;5006223;Área forestal afectada;69.84138701560366;km^2;622
500623;5006233;Área forestal afectada;64.66375335957378;km^2;623
500624;5006243;Área forestal afectada;78.28582797908244;km^2;624
500625;5006253;Área forestal afectada;96.91888618403041;km^2;625
500626;5006263;Área forestal afectada;46.940304272438446;km^2;626
500627;5006273;Área forestal afectada;47.94825409646878;km^2;627
500628;5006283;Área forestal afectada;60.002717689359116;km^2;628
500629;5006293;Área forestal afectada;99.70676236289279;km^2;629
500630;5006303;Área forestal afectada;68.86485529847222;km^2;630
500631;5006313;Área forestal afectada;56.56482562904211;km^2;631
500632;5006323;Área afectada;1.3200920576598532;km^2;632
500633;5006333;Área forestal afectada;75.9460294432641;km^2;633
500634;5006343;Área forestal afectada;50.765361389637164;km^2;634
500635;5006353;Área forestal afectada;90.39787718930174;km^2;635
500636;5006363;Área forestal afectada;84.62001887048356;km^2;636
500637;5006373;Área forestal afectada;39.109489802730856;km^2;637
500638;5006383;Área forestal afectada;77.53343245049416;km^2;638
500639;5006393;Área forestal afectada;41.004972516430726;km^2;639
500640;5006403;Nivel de agua;2.9301492493846215;m;640
500641;5006413;Área forestal afectada;27.483587364387652;km^2;641
500642;5006423;Área afectada;1.2241144389757808;km^2;642
500643;5006433;Área forestal afectada;27.896473744964023;km^2;643
500644;5006443;Volumen de la fuga;63.19382377030709;m^3;644
500645;5006453;Área forestal afectada;1.344535261327029;km^2;645
500646;5006463;Área forestal afectada;47.66217134200584;km^2;646
500647;5006473;Área afectada;1.1692055021894918;km^2;647
500648;5006483;Daño causado;Moderado;Sin unidades;648
500649;5006493;Área afectada;1.0966239919240943;km^2;649
500650;5006503;Velocidad de la avalancha;12.813220894388817;(m/s);650
500651;5006513;Área afectada;1.7037148900890953;km^2;651
500652;5006523;Nivel de agua;23.334473873499398;m;652
500653;5006533;Velocidad de la avalancha;17.335355025278346;(m/s);653
500654;5006543;Volumen de agua;43751.42811152389;m^3;654
500655;5006553;Velocidad de la avalancha;19.572188517069375;(m/s);655
500656;5006563;Velocidad de la avalancha;12.154904072112924;(m/s);656
500657;5006573;Nivel de agua;9.77241846654308;m;657
500658;5006583;Velocidad de la avalancha;18.86800718728088;(m/s);658
500659;5006593;Velocidad de la avalancha;19.204422664792475;(m/s);659
500660;5006603;Nivel de agua;7.9014081785371895;m;660
500661;5006613;Velocidad de la avalancha;18.807599526018542;(m/s);661
500662;5006623;Área afectada;1.3835993559186868;km^2;662
500663;5006633;Velocidad del viento;96.94897496962471;km/h;663
500664;5006643;Velocidad del viento;92.15860545124913;km/h;664
500665;5006653;Velocidad del viento;142.30915774999886;km/h;665
500666;5006663;Nivel de agua;16.915088175813978;m;666
500667;5006673;Nivel de agua;6.940676634256566;m;667
500668;5006683;Nivel de agua;11.56886754798401;m;668
500669;5006693;Velocidad de la avalancha;19.206013861937233;(m/s);669
500670;5006703;Nivel de agua;1.6616228980219576;m;670
500671;5006713;Área afectada;0.9541082832577952;km^2;671
500672;5006723;Velocidad de la avalancha;15.535945490492821;(m/s);672
500673;5006733;Nivel de agua;19.804643811393507;m;673
500674;5006743;Nivel de agua;24.978678067225193;m;674
500675;5006753;Velocidad del viento;114.20971292103049;km/h;675
500676;5006763;Velocidad del viento;130.972170554078;km/h;676
500677;5006773;Área afectada;1.0653980733655497;km^2;677
500678;5006783;Velocidad del viento;100.64824184709327;km/h;678
500679;5006793;Velocidad del viento;118.95397856018704;km/h;679
500680;5006803;Velocidad del viento;97.98187811295902;km/h;680
500681;5006813;Impacto en infraestructura eléctrica;Moderado;Sin unidades;681
500682;5006823;Nivel de agua;9.995904512544609;m;682
500683;5006833;Velocidad de la avalancha;17.85778842382418;(m/s);683
500684;5006843;Área afectada;1.7548581437834472;km^2;684
500685;5006853;Velocidad del viento;85.40598179793625;km/h;685
500686;5006863;Velocidad del viento;85.63464844833825;km/h;686
500687;5006873;Velocidad del viento;113.5220358625754;km/h;687
500688;5006883;Velocidad del viento;99.63705315109087;km/h;688
500689;5006893;Velocidad del viento;91.52565356438662;km/h;689
500690;5006903;Velocidad de la avalancha;16.261741044542653;(m/s);690
500691;5006913;Nivel de agua;26.787942628520472;m;691
500692;5006923;Nivel de agua;13.47923437703982;m;692
500693;5006933;Velocidad del viento;123.64686883860591;km/h;693
500694;5006943;Área afectada;0.9034139936265954;km^2;694
500695;5006953;Nivel de agua;18.943456558159397;m;695
500696;5006963;Área afectada;1.215013005206889;km^2;696
500697;5006973;Velocidad del viento;92.37096420032876;km/h;697
500698;5006983;Velocidad del viento;128.67332060983296;km/h;698
500699;5006993;Nivel de agua;16.30730297851408;m;699
500700;5007003;Impacto en infraestructura eléctrica;Moderado;Sin unidades;700
